,Mesenchyme_corr,Mesenchyme_pval,Mesenchyme_qval,Mesenchyme_ci_low,Mesenchyme_ci_high,gene_annotation
ENSMUSG00000058966,0.3680610048953673,0.0,0.0,0.3623759564311165,0.3737186666200171,Fam57b
ENSMUSG00000047759,0.36802885692641735,0.0,0.0,0.3623436540538716,0.3736866747019013,Hs3st3a1
ENSMUSG00000008575,0.36798338520036245,0.0,0.0,0.3622979639481744,0.37364142367911546,Nfib
ENSMUSG00000019055,0.36797942767036407,0.0,0.0,0.3622939874132847,0.3736374853562587,Plod1
ENSMUSG00000056458,0.3679472567234948,0.0,0.0,0.3622616619824428,0.37360547053757415,Mok
ENSMUSG00000036672,0.3678641743728176,0.0,0.0,0.36217818073594826,0.3735227913298466,Cenpt
ENSMUSG00000015671,0.36784890645650403,0.0,0.0,0.36216283952508327,0.3735075974887163,Psma2
ENSMUSG00000010592,0.3678483190972232,0.0,0.0,0.36216224934621033,0.3735070129790594,Dazl
ENSMUSG00000041126,0.36784499402126813,0.0,0.0,0.3621589083084622,0.37350370403491107,H2afv
ENSMUSG00000049100,0.36784327861982186,0.0,0.0,0.3621571846724092,0.3735019969557821,Pcdh10
ENSMUSG00000024987,0.3678252319509062,0.0,0.0,0.3621390513746875,0.37348403783845513,Cyp26a1
ENSMUSG00000052373,0.367806585851118,0.0,0.0,0.36212031577318643,0.37346548219387815,Mpp3
ENSMUSG00000052926,0.3676628272545845,0.0,0.0,0.3619758672863084,0.37332242084123357,Rnaseh2a
ENSMUSG00000030051,0.36765803875154174,0.0,0.0,0.36197105580817796,0.3733176555582876,Aplf
ENSMUSG00000038462,0.36747552252547916,0.0,0.0,0.3617876641008606,0.3731360241553744,Uqcrfs1
ENSMUSG00000029135,0.3674715120023221,0.0,0.0,0.3617836343452452,0.37313203307002085,Fosl2
ENSMUSG00000030905,0.3674650358171223,0.0,0.0,0.36177712710395693,0.3731255882725072,Crym
ENSMUSG00000097736,0.3674388335022079,0.0,0.0,0.36175079914335045,0.37309951294499294,9530059O14Rik
ENSMUSG00000049792,0.36739942316663277,0.0,0.0,0.3617111998438908,0.37306029359158177,Bag5
ENSMUSG00000058806,0.3673845233391782,0.0,0.0,0.36169622858038997,0.3730454659632993,Col13a1
ENSMUSG00000031490,0.36737230285743416,0.0,0.0,0.3616839495107009,0.3730333046954291,Eif4ebp1
ENSMUSG00000039983,0.36735769174328664,0.0,0.0,0.3616692683499288,0.37301876437631964,Ccdc32
ENSMUSG00000022210,0.3673133811777172,0.0,0.0,0.36162474537389805,0.3729746684911439,Dhrs4
ENSMUSG00000027454,0.3672636490872317,0.0,0.0,0.36157477491482365,0.37292517731735597,Gins1
ENSMUSG00000037031,0.36719751161436165,0.0,0.0,0.3615083204921175,0.37285936018371535,Tspan15
ENSMUSG00000019278,0.36718126867871764,0.0,0.0,0.3614919997244846,0.3728431959126,Dpep1
ENSMUSG00000067261,0.3671512030269264,0.0,0.0,0.36146179001498724,0.37281327585967716,Foxd3
ENSMUSG00000041132,0.3671112592067795,0.0,0.0,0.36142165482498023,0.3727735254571717,N4bp2l1
ENSMUSG00000060424,0.3670895037985312,0.0,0.0,0.3613997951959749,0.37275187538513205,Pantr1
ENSMUSG00000024301,0.3670365543409351,0.0,0.0,0.361346592106551,0.3726991822745835,Kifc5b
ENSMUSG00000004207,0.36700914357189485,0.0,0.0,0.36131905005244896,0.3726719041964234,Psap
ENSMUSG00000037818,0.3669682850380996,0.0,0.0,0.3612779958433723,0.3726312434336887,Abhd18
ENSMUSG00000021536,0.36694362908040734,0.0,0.0,0.3612532218167008,0.37260670680982033,Adcy2
ENSMUSG00000032289,0.3669219199706902,0.0,0.0,0.36123140875610565,0.3725851027647485,Thsd4
ENSMUSG00000029822,0.3669146783217142,0.0,0.0,0.3612241324329442,0.3725778961615045,Osbpl3
ENSMUSG00000060216,0.3668709250423822,0.0,0.0,0.361180169670583,0.372534354610258,Arrb2
ENSMUSG00000065968,0.36682680700809017,0.0,0.0,0.3611358404324934,0.372490450043903,Ifitm7
ENSMUSG00000032452,0.36677319364903016,0.0,0.0,0.36108197044781914,0.37243709606239356,Clstn2
ENSMUSG00000050737,0.3667044801655204,0.0,0.0,0.36101292811600244,0.3723687149550018,Ptges
ENSMUSG00000036712,0.3666675411729149,0.0,0.0,0.3609758123669193,0.3723319546157242,Cyld
ENSMUSG00000042500,0.366661434819027,0.0,0.0,0.360969676795303,0.3723258777931563,Ago4
ENSMUSG00000063142,0.36657700888730405,0.0,0.0,0.3608848469522432,0.3722418601091844,Kcnma1
ENSMUSG00000019894,0.3665374959467201,0.0,0.0,0.3608451450058343,0.37220253820441335,Slc6a15
ENSMUSG00000030654,0.36652892575365287,0.0,0.0,0.3608365338209096,0.3721940094435385,Arl6ip1
ENSMUSG00000097164,0.3665197956167081,0.0,0.0,0.3608273600149228,0.3721849234447558,Cep83os
ENSMUSG00000099190,0.3664920152060729,0.0,0.0,0.3607994467385848,0.37215727732731946,Gm27188
ENSMUSG00000020241,0.36628890961858346,0.0,0.0,0.3605953700654099,0.3719551532665297,Col6a2
ENSMUSG00000027858,0.3662698618591016,0.0,0.0,0.36057623126299704,0.3719361975295642,Tspan2
ENSMUSG00000036992,0.3662664142716512,0.0,0.0,0.36057276719756104,0.37193276659740865,Nxt1
ENSMUSG00000030177,0.36625440278704163,0.0,0.0,0.3605606983044467,0.37192081313907177,Ccdc77
ENSMUSG00000022367,0.36614355507414154,0.0,0.0,0.36044932088844595,0.3718105008316167,Has2
ENSMUSG00000073889,0.36612969784631194,0.0,0.0,0.3604353974531076,0.3717967105243173,Il11ra1
ENSMUSG00000055681,0.36610482712200126,0.0,0.0,0.36041040790701456,0.3717719599015993,Cope
ENSMUSG00000047747,0.3660522919546603,0.0,0.0,0.36035762177577285,0.3717196784019243,Rnf150
ENSMUSG00000023017,0.3660442562928313,0.0,0.0,0.36034954773028216,0.37171168153736495,Asic1
ENSMUSG00000043432,0.36596138152523594,0.0,0.0,0.3602662771474951,0.3716292068513654,Leng9
ENSMUSG00000024431,0.3658570221901771,0.0,0.0,0.36016141951467784,0.37152535118834373,Nr3c1
ENSMUSG00000016520,0.3658357434770487,0.0,0.0,0.3601400392170418,0.3715041751557831,Lnx2
ENSMUSG00000054555,0.36581851872514326,0.0,0.0,0.3601227322386083,0.37148703351770995,Adam12
ENSMUSG00000068373,0.36581303797883175,0.0,0.0,0.3601172253294481,0.37148157921659036,D430041D05Rik
ENSMUSG00000026675,0.36579408187647555,0.0,0.0,0.36009817874144734,0.37146271457645513,Hsd17b7
ENSMUSG00000015766,0.36574425210690054,0.0,0.0,0.36004811113555746,0.37141312521063796,Eps8
ENSMUSG00000002147,0.36574312232836725,0.0,0.0,0.3600469759649983,0.37141200088234705,Stat6
ENSMUSG00000027716,0.365681995787993,0.0,0.0,0.35998555771481344,0.3713511692019379,Trpc3
ENSMUSG00000051730,0.3656650227110407,0.0,0.0,0.35996850364722005,0.371334277990459,Mettl5
ENSMUSG00000029671,0.3656356456126612,0.0,0.0,0.3599389863787736,0.3713050425764396,Wnt16
ENSMUSG00000037605,0.36561595360096494,0.0,0.0,0.35991920041487646,0.37128544553209397,Adgrl3
ENSMUSG00000028976,0.36552300857713815,0.0,0.0,0.35982581201189817,0.37119294867984887,Slc2a5
ENSMUSG00000048371,0.36550295216421597,0.0,0.0,0.35980565993808766,0.3711729889621774,Pdp2
ENSMUSG00000036962,0.36543189878365867,0.0,0.0,0.3597342677047319,0.3711022780994407,Cfap221
ENSMUSG00000020151,0.3654282193917514,0.0,0.0,0.35973057076766146,0.3710986164425102,Ptprr
ENSMUSG00000029346,0.36540781239966424,0.0,0.0,0.3597100664681751,0.37107830781063067,Srrd
ENSMUSG00000029005,0.36538600294400536,0.0,0.0,0.35968815302378243,0.3710566034689547,Draxin
ENSMUSG00000048636,0.3653834007187701,0.0,0.0,0.359685538391408,0.3710540137851253,A730049H05Rik
ENSMUSG00000040712,0.36534868639744605,0.0,0.0,0.3596506585643696,0.37101946676078773,Camta2
ENSMUSG00000040564,0.365292468274692,0.0,0.0,0.3595941724470905,0.3709635195339175,Apoc1
ENSMUSG00000014198,0.3652826811646566,0.0,0.0,0.35958433868569384,0.3709537795804069,Zfp385c
ENSMUSG00000097313,0.36524314179618367,0.0,0.0,0.3595446108612579,0.3709144307089126,Gm26569
ENSMUSG00000022636,0.3652383796601341,0.0,0.0,0.3595398260288969,0.3709096915150151,Alcam
ENSMUSG00000030307,0.36522199234191366,0.0,0.0,0.3595233606111074,0.3708933831423756,Slc6a11
ENSMUSG00000000560,0.365199749791839,0.0,0.0,0.35950101206195945,0.3708712477397493,Gabra2
ENSMUSG00000050666,0.3651964877530371,0.0,0.0,0.35949773447813854,0.3708680014143921,Vstm4
ENSMUSG00000054263,0.3651932853095145,0.0,0.0,0.35949451677373084,0.3708648143971052,Lifr
ENSMUSG00000100891,0.36515473124657555,0.0,0.0,0.35945577899637016,0.37082644603938886,2810049E08Rik
ENSMUSG00000048924,0.3650585912303726,0.0,0.0,0.35935918094779606,0.3707307690211216,Ccdc125
ENSMUSG00000075593,0.3650062211550148,0.0,0.0,0.35930656142116457,0.3706786511026485,Gal3st4
ENSMUSG00000026156,0.36500280018815945,0.0,0.0,0.3593031241606817,0.37067524660617707,B3gat2
ENSMUSG00000035142,0.36498359955369314,0.0,0.0,0.3592838320789195,0.37065613841111666,Nubpl
ENSMUSG00000031730,0.36497967462845365,0.0,0.0,0.3592798884609495,0.3706522323814198,Dhodh
ENSMUSG00000036995,0.3649405012067766,0.0,0.0,0.3592405284842715,0.37061324753910596,Asap3
ENSMUSG00000035086,0.36492385607891265,0.0,0.0,0.35922380409370236,0.3705966825342038,Becn1
ENSMUSG00000079553,0.3649194600349944,0.0,0.0,0.3592193871168022,0.3705923076504734,Kifc1
ENSMUSG00000027613,0.3648887946536069,0.0,0.0,0.359188575720803,0.3705617898687138,Eif6
ENSMUSG00000097801,0.36487173204324547,0.0,0.0,0.3591714318714249,0.370544809379369,Gm26777
ENSMUSG00000049357,0.36480942365502517,0.0,0.0,0.3591088268512964,0.3704828008443662,4933408B17Rik
ENSMUSG00000072693,0.3647634446912154,0.0,0.0,0.35906262902806085,0.3704370431175384,Gm10401
ENSMUSG00000062991,0.36468162851843605,0.0,0.0,0.3589804234801665,0.3703556205515442,Nrg1
ENSMUSG00000039509,0.3646020148346572,0.0,0.0,0.3589004309881532,0.37027638979496386,Nup133
ENSMUSG00000036596,0.3645741860766037,0.0,0.0,0.35887246983841214,0.3702486948686526,Cpz
ENSMUSG00000034826,0.36457277720514214,0.0,0.0,0.3588710542647005,0.3702472927723499,Nup54
ENSMUSG00000047719,0.3645469936803246,0.0,0.0,0.3588451480877388,0.37022163323403356,Ubiad1
ENSMUSG00000039095,0.3645215361043913,0.0,0.0,0.3588195694188178,0.37019629806869914,En2
ENSMUSG00000033658,0.3645087117452048,0.0,0.0,0.35880668406178146,0.3701835353711608,Ddx19b
ENSMUSG00000074305,0.36449810527642146,0.0,0.0,0.35879602714597586,0.3701729798984217,Peak1
ENSMUSG00000028191,0.36445281726564005,0.0,0.0,0.3587505237507961,0.37012790961651754,Bcl10
ENSMUSG00000026193,0.36443281171517455,0.0,0.0,0.35873042306493985,0.3701080002372172,Fn1
ENSMUSG00000017861,0.3644218463987705,0.0,0.0,0.358719405605768,0.37009708763133503,Mybl2
ENSMUSG00000109903,0.36439307378971686,0.0,0.0,0.35869049618345844,0.37006845332541183,RP24-388A6.3
ENSMUSG00000046675,0.3643777957846115,0.0,0.0,0.3586751455361508,0.3700532487536823,Tmem251
ENSMUSG00000034522,0.3643588796062765,0.0,0.0,0.3586561394214956,0.37003442349130544,Zfp395
ENSMUSG00000042671,0.36425418195056153,0.0,0.0,0.3585509440698802,0.3699302289548284,Rgs8
ENSMUSG00000023909,0.3642487254843816,0.0,0.0,0.3585454616695467,0.3699247987055035,Paqr4
ENSMUSG00000045555,0.364231351448275,0.0,0.0,0.358528005058637,0.3699075081443922,Mettl24
ENSMUSG00000025375,0.36417547804500755,0.0,0.0,0.3584718661289565,0.3698519031628633,Aatk
ENSMUSG00000071415,0.3641413258731345,0.0,0.0,0.35843755167649594,0.3698179150416115,Rpl23
ENSMUSG00000028907,0.364113751067464,0.0,0.0,0.3584098458550993,0.36979047268097015,Utp11l
ENSMUSG00000029576,0.3640670143574806,0.0,0.0,0.35836288710869146,0.3697439604302722,Radil
ENSMUSG00000045210,0.3640337573766383,0.0,0.0,0.3583294721484014,0.3697108631531908,Vcpip1
ENSMUSG00000030161,0.363977532232701,0.0,0.0,0.35827297995341245,0.36965490797594847,Gabarapl1
ENSMUSG00000025946,0.36394600625820805,0.0,0.0,0.35824130425912526,0.36962353335633863,Pth2r
ENSMUSG00000035441,0.36389249413645414,0.0,0.0,0.3581875380333777,0.36957027811440235,Myo1d
ENSMUSG00000026866,0.3638669423138066,0.0,0.0,0.35816186489044394,0.3695448489376756,Kynu
ENSMUSG00000019471,0.36385160208565714,0.0,0.0,0.3581464518308963,0.36952958233683797,Cdc37
ENSMUSG00000020483,0.3637785273713719,0.0,0.0,0.35807303021963255,0.36945685831155245,Dynll2
ENSMUSG00000037492,0.3637763457485784,0.0,0.0,0.3580708382414227,0.3694546871574003,Zmat4
ENSMUSG00000046836,0.36372695549140055,0.0,0.0,0.3580212135624361,0.3694055338855979,Brox
ENSMUSG00000044349,0.36370161826484454,0.0,0.0,0.35799575608988465,0.36938031822032596,Snhg11
ENSMUSG00000034614,0.36369999477032167,0.0,0.0,0.35799412489083315,0.3693787025146136,Pik3ip1
ENSMUSG00000038374,0.36365908168299854,0.0,0.0,0.35795301765602033,0.3693379856988993,Rbm8a
ENSMUSG00000034617,0.36357705460609696,0.0,0.0,0.3578706013974117,0.36925635206332047,Mtrr
ENSMUSG00000090086,0.3635723697675838,0.0,0.0,0.3578658943341239,0.3692516896929008,AI480526
ENSMUSG00000070462,0.36356515444674037,0.0,0.0,0.3578586447845186,0.3692445089755732,Mesdc1
ENSMUSG00000062944,0.36355972275143017,0.0,0.0,0.357853187322242,0.36923910332935084,9130023H24Rik
ENSMUSG00000019832,0.36354214212494657,0.0,0.0,0.35783552329916307,0.3692216070126351,Rab32
ENSMUSG00000096433,0.36353127448282907,0.0,0.0,0.3578246041066392,0.36921079148544006,Zfp994
ENSMUSG00000058833,0.36345591504278063,0.0,0.0,0.35774888724377957,0.3691357933833331,2810428I15Rik
ENSMUSG00000041986,0.3634423539574874,0.0,0.0,0.3577352618474878,0.36912229731368734,Elmod1
ENSMUSG00000039911,0.3634280019387837,0.0,0.0,0.35772084176957336,0.3691080140999786,Spsb1
ENSMUSG00000028971,0.36330687381647164,0.0,0.0,0.35759913934977017,0.36898746657096493,Cort
ENSMUSG00000069581,0.36319491295331596,0.0,0.0,0.3574866478257162,0.36887604219048126,Tspear
ENSMUSG00000021765,0.3631888768318087,0.0,0.0,0.35748058309950986,0.36887003498760806,Fst
ENSMUSG00000021417,0.3631771957595849,0.0,0.0,0.3574688466729823,0.3688584098772325,Eci2
ENSMUSG00000027298,0.3631656826607512,0.0,0.0,0.3574572790176019,0.36884695193377853,Tyro3
ENSMUSG00000021835,0.3630837543548797,0.0,0.0,0.35737496253273604,0.36876541606897223,Bmp4
ENSMUSG00000032850,0.3630754963636479,0.0,0.0,0.35736666541979195,0.3687571976291193,Rnft2
ENSMUSG00000101599,0.3630743023284528,0.0,0.0,0.35736546572800504,0.36875600931264324,Gm20342
ENSMUSG00000061979,0.363070886056994,0.0,0.0,0.3573620332724933,0.3687526094029919,Wbscr16
ENSMUSG00000045102,0.36301142140130394,0.0,0.0,0.35730228693697896,0.3686934295215255,Poln
ENSMUSG00000050700,0.3628953159783419,0.0,0.0,0.35718563166560346,0.368577879990738,Emilin3
ENSMUSG00000027615,0.36286334552032357,0.0,0.0,0.3571535098341716,0.36854606257076955,Hps3
ENSMUSG00000078784,0.36285815683467687,0.0,0.0,0.35714829658246044,0.3685408987213697,1810022K09Rik
ENSMUSG00000019230,0.36273359175455017,0.0,0.0,0.3570231418501695,0.3684169297812041,Lhx9
ENSMUSG00000024118,0.3626627583039982,0.0,0.0,0.3569519731876398,0.36834643523318666,1600002H07Rik
ENSMUSG00000028630,0.36266068402502616,0.0,0.0,0.3569498890933563,0.36834437087761424,Dyrk2
ENSMUSG00000075014,0.3626452098552325,0.0,0.0,0.35693434170290245,0.3683289707348454,Gm10800
ENSMUSG00000019362,0.3626114122945893,0.0,0.0,0.35690038422999965,0.3682953348478208,D8Ertd738e
ENSMUSG00000030411,0.3625466227646684,0.0,0.0,0.3568352881923407,0.36823085520274096,Nova2
ENSMUSG00000054999,0.36248971797220586,0.0,0.0,0.3567781142391816,0.3681742225377403,Naaladl1
ENSMUSG00000073639,0.3624565593825329,0.0,0.0,0.35674479882851057,0.36814122249808784,Rab18
ENSMUSG00000036641,0.3623345972034858,0.0,0.0,0.3566222599637153,0.3680198433661586,Ccdc148
ENSMUSG00000047793,0.36218178778617427,0.0,0.0,0.35646872828003023,0.36786776418946526,Sned1
ENSMUSG00000102252,0.3621747184229307,0.0,0.0,0.3564616255103226,0.3678607286017008,Snrpn
ENSMUSG00000021737,0.36216917116487224,0.0,0.0,0.3564560520390111,0.36785520784646447,Psmd6
ENSMUSG00000024782,0.3620701281786387,0.0,0.0,0.356356541099206,0.3677566379848527,Ak3
ENSMUSG00000024055,0.36205122131370987,0.0,0.0,0.35633754491875796,0.36773782142278205,Cyp4f13
ENSMUSG00000048445,0.3619960711428023,0.0,0.0,0.3562821342469161,0.36768293463319796,Ccdc57
ENSMUSG00000024620,0.3619944598103287,0.0,0.0,0.35628051530394406,0.3676813309953882,Pdgfrb
ENSMUSG00000101606,0.36190106367572344,0.0,0.0,0.356186678107865,0.36758838080148537,Gm29051
ENSMUSG00000037913,0.36186611513487077,0.0,0.0,0.356151564552825,0.3675535991010311,Tmem156
ENSMUSG00000020660,0.36179210996886024,0.0,0.0,0.35607721001484344,0.3674799471748323,Pomc
ENSMUSG00000045822,0.36176757486948063,0.0,0.0,0.3560525591033602,0.3674555291700961,Zswim3
ENSMUSG00000012777,0.3617643889688825,0.0,0.0,0.35604935816505917,0.36745235847374785,Acpt
ENSMUSG00000061607,0.36174114847475225,0.0,0.0,0.3560260079780154,0.36742922888751456,Mdc1
ENSMUSG00000038781,0.36173874024727004,0.0,0.0,0.3560235883843375,0.36742683215213295,Stap2
ENSMUSG00000072941,0.361719783697223,0.0,0.0,0.35600454236707196,0.367407966060412,Sod3
ENSMUSG00000050840,0.36163276852133613,0.0,0.0,0.3559171165758102,0.3673213660501863,Cdh20
ENSMUSG00000055972,0.3616241758812872,0.0,0.0,0.35590848339343284,0.36731281440187763,2810407A14Rik
ENSMUSG00000022122,0.36160761085903975,0.0,0.0,0.3558918402158209,0.36729632840141646,Ednrb
ENSMUSG00000047534,0.3614989144408325,0.0,0.0,0.3557826310474344,0.3671881504199491,Mis18bp1
ENSMUSG00000030088,0.36148689480510027,0.0,0.0,0.35577055472144026,0.36717618810343344,Aldh1l1
ENSMUSG00000054065,0.36144483403557415,0.0,0.0,0.3557282955885473,0.3671343278984112,Pkp3
ENSMUSG00000008892,0.36141079671954546,0.0,0.0,0.35569409776578204,0.36710045287061194,Vdac3
ENSMUSG00000035355,0.36135876889172397,0.0,0.0,0.35564182462455446,0.3670486730797201,Kcnh4
ENSMUSG00000052331,0.3613207767492685,0.0,0.0,0.3556036533701372,0.36701086203833694,Ankrd44
ENSMUSG00000041544,0.36131501503554125,0.0,0.0,0.3555978644947784,0.367005127787924,Ptchd2
ENSMUSG00000029730,0.36126672200251214,0.0,0.0,0.3555493438179855,0.3669570649275215,Mcm7
ENSMUSG00000026173,0.36125592253021843,0.0,0.0,0.35553849344334093,0.36694631692315216,Plcd4
ENSMUSG00000072762,0.3612311740086739,0.0,0.0,0.3555136282776564,0.3669216863419215,4930522L14Rik
ENSMUSG00000070953,0.36119345357598,0.0,0.0,0.35547573007748845,0.36688414565248345,Rabepk
ENSMUSG00000020413,0.3611627474292454,0.0,0.0,0.355444879233831,0.3668535858112439,Hus1
ENSMUSG00000028673,0.3611507200863762,0.0,0.0,0.3554327952177734,0.36684161577167534,Fuca1
ENSMUSG00000005936,0.36110854079116295,0.0,0.0,0.35539041718760317,0.36679963742140476,Kctd20
ENSMUSG00000033096,0.3610901729655979,0.0,0.0,0.35537196282623656,0.36678135709412785,Apmap
ENSMUSG00000022838,0.3610133955831354,0.0,0.0,0.3552948237729893,0.3667049454063183,Eaf2
ENSMUSG00000097997,0.36088626700158105,0.0,0.0,0.35516709650541894,0.36657842217594816,Gm27017
ENSMUSG00000036745,0.3607524979358909,0.0,0.0,0.3550326977122809,0.3664452898542771,Ttll7
ENSMUSG00000002057,0.36074832470526325,0.0,0.0,0.3550285048396746,0.3664411364845796,Foxn1
ENSMUSG00000036568,0.36064196137512977,0.0,0.0,0.35492164097115786,0.36633527927435283,Gltscr1l
ENSMUSG00000035329,0.3606126120048453,0.0,0.0,0.3548921535111063,0.3663060695343443,Fbxo33
ENSMUSG00000098685,0.36059322077177913,0.0,0.0,0.3548726710478852,0.3662867705493407,Gm27224
ENSMUSG00000075289,0.36057366648080075,0.0,0.0,0.3548530247646427,0.3662673092771645,Carns1
ENSMUSG00000023951,0.36047831031242783,0.0,0.0,0.35475722006994354,0.366172406642033,Vegfa
ENSMUSG00000029314,0.3604686153039913,0.0,0.0,0.3547474794658734,0.36616275773838564,Agpat9
ENSMUSG00000029247,0.36046689169643314,0.0,0.0,0.3547457477523174,0.3661610423273464,Paics
ENSMUSG00000087098,0.36025549970801707,0.0,0.0,0.3545333619007598,0.365950655308223,Gm11884
ENSMUSG00000031754,0.36019629305576095,0.0,0.0,0.3544738769932331,0.3658917300233379,Nudt21
ENSMUSG00000059920,0.3601598432210864,0.0,0.0,0.3544372558772171,0.3658554533862548,4930453N24Rik
ENSMUSG00000047417,0.3600482133983547,0.0,0.0,0.3543251016042252,0.36574435388395166,Rexo1
ENSMUSG00000039313,0.3600385742702056,0.0,0.0,0.35431541719802145,0.36573476054084925,AF529169
ENSMUSG00000040710,0.359908197753942,0.0,0.0,0.3541844283823391,0.36560500318315375,St8sia4
ENSMUSG00000078302,0.3598415457874145,0.0,0.0,0.3541174634787091,0.3655386676615299,Foxd1
ENSMUSG00000102085,0.3598188080695285,0.0,0.0,0.3540946190185776,0.36551603788273307,4930435C17Rik
ENSMUSG00000021636,0.35974295377502824,0.0,0.0,0.354018408675402,0.3654405436303399,Marveld2
ENSMUSG00000025223,0.35969750292467834,0.0,0.0,0.35397274452200495,0.3653953084763587,Ldb1
ENSMUSG00000021485,0.3596209420583808,0.0,0.0,0.35389582441355727,0.3653191108845715,Mxd3
ENSMUSG00000055254,0.35959810370196094,0.0,0.0,0.35387287890902813,0.36529638087933786,Ntrk2
ENSMUSG00000096299,0.35956191504282387,0.0,0.0,0.35383652048180275,0.3652603638948307,Gm21814
ENSMUSG00000043913,0.3594764365622238,0.0,0.0,0.35375064107361287,0.36517529084608247,Ccdc60
ENSMUSG00000022676,0.3594734183353475,0.0,0.0,0.35374760869183375,0.36517228693317844,Snai2
ENSMUSG00000038984,0.3593508741640764,0.0,0.0,0.3536244899136458,0.365050323828686,Tspyl5
ENSMUSG00000008153,0.3593406476753424,0.0,0.0,0.35361421548210153,0.365040145821973,Clstn3
ENSMUSG00000050212,0.35931595909196834,0.0,0.0,0.3535894111618541,0.3650155742773042,Eva1b
ENSMUSG00000042678,0.3592824991128456,0.0,0.0,0.3535557943395472,0.36498227290589474,Myo15
ENSMUSG00000058925,0.35927569891076616,0.0,0.0,0.3535489622634243,0.36497550493649633,1700011I03Rik
ENSMUSG00000039943,0.35915037074191275,0.0,0.0,0.3534230467632626,0.36485077071020033,Plcb4
ENSMUSG00000026678,0.35914918944386837,0.0,0.0,0.3534218599302328,0.36484959500947056,Rgs5
ENSMUSG00000032327,0.359139404533536,0.0,0.0,0.3534120291733004,0.3648398564620317,Stra6
ENSMUSG00000062619,0.359097006470254,0.0,0.0,0.3533694324710972,0.3647976592749781,2310039H08Rik
ENSMUSG00000109564,0.35909412708871147,0.0,0.0,0.3533665396002421,0.36479479353470257,Muc16
ENSMUSG00000031558,0.3590482883272124,0.0,0.0,0.3533204861082907,0.3647491719229251,Slit2
ENSMUSG00000106261,0.35899955158900265,0.0,0.0,0.3532715210945846,0.3647006660328571,Gm34086
ENSMUSG00000022864,0.35886602621304553,0.0,0.0,0.3531373704667749,0.3645677729593552,D16Ertd472e
ENSMUSG00000007646,0.3588107291030729,0.0,0.0,0.35308181448907866,0.36451273763795267,Rad51c
ENSMUSG00000034435,0.3587711545052265,0.0,0.0,0.3530420546516328,0.36447335037042206,Tmem30b
ENSMUSG00000030630,0.35876545864460313,0.0,0.0,0.353036332131698,0.3644676814700448,Fah
ENSMUSG00000039795,0.35874545896162935,0.0,0.0,0.3530162388441797,0.36444777644832527,Zfand1
ENSMUSG00000053617,0.35872812577672747,0.0,0.0,0.3529988245390229,0.36443052529956,Sh3pxd2a
ENSMUSG00000047261,0.35866161967074656,0.0,0.0,0.352932007217658,0.3643643339236479,Gap43
ENSMUSG00000062906,0.3586543778637832,0.0,0.0,0.3529247315261804,0.3643571263839599,Hdac10
ENSMUSG00000025025,0.3586405399302746,0.0,0.0,0.3529108288467181,0.36434335392782746,Mxi1
ENSMUSG00000051076,0.3586353970922232,0.0,0.0,0.35290566194661793,0.36433823542366545,Vtcn1
ENSMUSG00000036334,0.35862358418694185,0.0,0.0,0.35289379377304014,0.36432647841110666,Igsf10
ENSMUSG00000024870,0.3586075996170305,0.0,0.0,0.3528777344200629,0.3643105694692412,Rab1b
ENSMUSG00000031935,0.3585446678505744,0.0,0.0,0.35281450826307736,0.364247935420488,Med17
ENSMUSG00000028470,0.3585037174999056,0.0,0.0,0.35277336637755224,0.36420717877009556,Hint2
ENSMUSG00000041592,0.3584955858195047,0.0,0.0,0.3527651966659199,0.3641990855509595,Sdk2
ENSMUSG00000023971,0.3584936346884764,0.0,0.0,0.3527632364097348,0.3641971436482729,Rrp36
ENSMUSG00000034906,0.3584513348087903,0.0,0.0,0.35272073871201215,0.3641550438238102,Ncaph
ENSMUSG00000034881,0.358437879378765,0.0,0.0,0.35270722036178165,0.3641416520257001,Tbxa2r
ENSMUSG00000037544,0.35842669217666484,0.0,0.0,0.35269598084797205,0.3641305177270695,Dlgap5
ENSMUSG00000042256,0.3583514044649504,0.0,0.0,0.35262034113155544,0.36405558600309124,Ptchd4
ENSMUSG00000022707,0.35832476503836336,0.0,0.0,0.3525935771713264,0.36402907251973415,Gbe1
ENSMUSG00000046160,0.3582222130520073,0.0,0.0,0.3524905458638142,0.36392700528215516,Olig1
ENSMUSG00000046691,0.35817615412741405,0.0,0.0,0.35244427170809234,0.36388116402701765,Chtf8
ENSMUSG00000096210,0.3581103353558553,0.0,0.0,0.3523781454172408,0.3638156562598324,H1f0
ENSMUSG00000018486,0.35809682174499674,0.0,0.0,0.35236456867500177,0.36380220649599443,Wnt9b
ENSMUSG00000038453,0.35808141841004015,0.0,0.0,0.35234909338340487,0.36378687593343345,Srcin1
ENSMUSG00000089809,0.35807537725904276,0.0,0.0,0.3523430240120416,0.36378086332275106,A930011G23Rik
ENSMUSG00000061298,0.35807049500464805,0.0,0.0,0.35233811895125183,0.3637760041333286,Agbl4
ENSMUSG00000036964,0.3579934313041181,0.0,0.0,0.35226069530603626,0.36369930445956583,Trim17
ENSMUSG00000060802,0.35799329008690756,0.0,0.0,0.3522605534293085,0.36369916390935375,B2m
ENSMUSG00000054901,0.3579894949494152,0.0,0.0,0.3522567405677412,0.363695386696994,Arhgef33
